Age,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Calories_Burned (kcal)
27,133.0,58.0,0.99,4,14.6,7,19.1,3.0,0.5555555555555556,16.558017135459266
41,125.0,65.0,1.07,4,27.2,5,22.1,3.0,0.5454545454545454,18.803845798313354
21,139.0,64.0,1.09,4,14.8,4,23.8,3.0,0.5514705882352942,19.881499034572567
54,137.0,72.0,0.54,0,18.6,2,29.5,7.0,0.65,25.254357449773057
21,166.0,57.0,1.41,2,15.4,6,19.4,8.0,0.7517241379310344,38.094887454636904
30,145.0,62.0,1.3,0,20.8,7,24.9,7.0,0.6535433070866141,40.1283752357007
42,151.0,80.0,0.89,2,20.5,3,22.9,8.0,0.7473684210526316,37.42080668885404
30,174.0,77.0,0.57,1,30.5,2,23.1,9.5,0.8434782608695652,37.01281840626232
35,137.0,76.0,0.31,4,25.1,2,30.2,3.0,0.5446428571428571,10.790621564255584
41,158.0,74.0,0.68,1,19.4,3,24.3,9.5,0.8484848484848485,35.984207244590486
19,178.0,74.0,0.44,1,23.4,2,20.3,9.5,0.8524590163934426,25.305677065401614
50,137.0,77.0,0.94,0,26.2,3,27.6,7.0,0.6521739130434783,36.97691624538811
36,145.0,85.0,0.74,0,16.4,5,27.3,7.0,0.6521739130434783,31.811240734406656
26,153.0,57.0,1.16,2,14.9,7,20.0,8.0,0.75,35.57126561615938
45,156.0,76.0,0.58,1,20.3,3,19.2,9.5,0.851063829787234,28.192714352969325
52,156.0,76.0,1.2,1,29.9,4,25.6,9.5,0.851063829787234,53.99642845753646
56,143.0,78.0,0.66,2,25.7,3,23.9,8.0,0.7471264367816092,31.35266106324951
27,153.0,81.0,0.47,0,28.8,2,22.1,7.0,0.6545454545454545,22.240462041801106
18,141.0,72.0,0.76,4,25.7,5,28.2,3.0,0.552,16.973665961010276
59,130.0,68.0,0.72,0,15.5,6,21.6,7.0,0.6526315789473685,23.179356624028337
38,165.0,60.0,1.07,1,20.0,7,25.7,9.5,0.8467741935483871,45.34131388121796
26,157.0,76.0,0.58,0,28.2,3,28.7,7.0,0.6532258064516129,28.522123124055444
32,159.0,68.0,1.05,1,14.2,5,22.6,9.5,0.8504672897196262,50.428999608995035
52,131.0,77.0,0.78,0,30.1,3,18.0,7.0,0.6585365853658537,24.328691574022443
22,138.0,60.0,1.08,4,27.3,7,22.4,3.0,0.5454545454545454,21.899790794063456
58,125.0,78.0,0.59,4,26.0,3,24.8,3.0,0.5465116279069767,15.251086922278263
39,147.0,74.0,0.57,0,25.9,3,28.0,7.0,0.6517857142857143,24.298288917722388
58,117.0,67.0,0.77,4,26.2,5,21.9,3.0,0.5494505494505495,15.944358444926362
40,127.0,65.0,1.13,4,12.8,5,30.9,3.0,0.5486725663716814,24.780589986032794
24,136.0,70.0,0.66,4,29.8,3,18.8,3.0,0.55,11.114877048604
40,145.0,74.0,0.63,2,33.3,2,24.7,8.0,0.7553191489361702,31.793490497431605
42,123.0,55.0,0.97,4,12.9,7,23.0,3.0,0.5483870967741935,19.789905919943756
44,141.0,63.0,0.92,0,21.8,6,29.4,7.0,0.65,36.14708376796319
58,136.0,77.0,1.23,3,23.1,5,18.1,6.0,0.7023809523809523,30.422214606655118
23,151.0,71.0,0.71,0,28.8,3,25.7,7.0,0.6557377049180327,28.443390087176557
51,117.0,59.0,1.2,4,11.2,6,23.0,3.0,0.5576923076923077,20.5299800266223
26,157.0,77.0,0.64,0,21.9,4,30.1,7.0,0.6504065040650406,27.27114620236112
50,143.0,62.0,0.98,2,11.9,5,20.7,8.0,0.75,33.54152500948714
23,154.0,74.0,0.58,0,29.0,2,25.7,7.0,0.6451612903225806,24.87005768508881
54,113.0,57.0,0.87,4,15.9,6,20.6,3.0,0.5490196078431373,16.406520583749664
48,153.0,68.0,0.86,1,8.9,7,24.8,9.5,0.8585858585858586,40.806541556168725
51,126.0,68.0,0.62,4,16.3,5,22.5,3.0,0.5523809523809524,13.33623161014465
58,133.0,85.0,0.54,0,27.8,3,22.5,7.0,0.6486486486486487,24.069138842700582
46,139.0,64.0,1.29,3,9.9,7,18.0,6.0,0.7009345794392523,31.94701754204631
31,158.0,78.0,0.62,0,22.2,3,25.7,7.0,0.6451612903225806,25.55358415887124
53,138.0,69.0,0.82,3,17.5,4,19.7,6.0,0.7040816326530612,26.565713714171395
53,152.0,69.0,0.94,1,19.9,5,19.5,9.5,0.8556701030927835,37.94496213541827
32,158.0,69.0,0.53,2,26.4,3,18.0,8.0,0.7542372881355932,23.589060162499127
25,150.0,73.0,0.51,0,22.7,3,19.8,7.0,0.6470588235294118,22.033310217279688
43,141.0,59.0,0.8,3,14.4,7,26.0,6.0,0.6949152542372882,28.16620625799671
53,160.0,65.0,1.15,1,11.1,5,25.8,9.5,0.8482142857142857,46.32390712680423
38,136.0,78.0,0.6,4,28.9,3,26.7,3.0,0.5471698113207547,15.064583206161231
45,140.0,61.0,0.93,2,20.1,4,19.9,8.0,0.7452830188679245,30.422214606655118
21,178.0,69.0,0.76,1,34.2,3,24.9,9.5,0.8515625,38.865633483405105
33,143.0,59.0,1.0,0,11.4,5,21.5,7.0,0.6511627906976745,30.741411087489798
39,130.0,78.0,0.3,4,31.5,2,27.8,3.0,0.5473684210526316,8.73312629199899
29,143.0,59.0,1.17,0,10.6,7,25.7,7.0,0.6461538461538462,38.422765862815474
33,154.0,67.0,0.97,2,20.6,3,21.4,8.0,0.7565217391304347,35.22364839722189
57,120.0,70.0,0.61,4,25.9,2,28.2,3.0,0.5494505494505495,17.14157778240864
55,150.0,65.0,0.79,1,13.3,7,26.0,9.5,0.85,41.86342439892262
59,120.0,65.0,0.9,4,20.5,5,18.5,3.0,0.5555555555555556,16.4499322491981
54,121.0,73.0,0.95,4,22.9,7,18.0,3.0,0.5517241379310345,17.152023391798586
46,137.0,69.0,0.86,0,35.0,2,18.6,7.0,0.6476190476190476,26.397182958878158
35,152.0,78.0,1.03,3,35.5,2,30.6,6.0,0.7047619047619048,36.77628141016103
27,160.0,63.0,1.21,2,14.0,5,19.9,8.0,0.751937984496124,34.67696824984312
59,120.0,74.0,0.8,4,29.5,4,31.5,3.0,0.5542168674698795,21.349518196314033
56,126.0,79.0,0.65,4,31.5,3,19.7,3.0,0.5529411764705883,13.362291495737217
35,136.0,72.0,0.76,4,24.9,2,19.3,3.0,0.5565217391304348,13.646085772486355
18,151.0,69.0,0.63,0,16.3,4,27.5,7.0,0.6507936507936508,29.183328879386814
56,129.0,76.0,0.51,4,24.2,2,27.7,3.0,0.5463917525773195,12.07124727947029
38,134.0,70.0,0.55,4,24.7,3,26.2,3.0,0.5470085470085471,13.937377450509226
18,177.0,80.0,0.65,1,26.2,3,26.7,9.5,0.8508771929824561,39.942818217187074
32,161.0,58.0,0.82,2,22.3,5,20.8,8.0,0.7518248175182481,31.14815228636431
21,144.0,69.0,0.55,4,26.0,3,27.3,3.0,0.5514705882352942,14.037456157383568
37,127.0,62.0,0.89,4,26.7,5,25.0,3.0,0.5508474576271186,17.849433241279208
27,143.0,80.0,0.55,4,31.2,2,22.5,3.0,0.5526315789473685,11.416407864998737
40,140.0,66.0,1.04,0,20.5,4,24.4,7.0,0.6491228070175439,35.603191353926334
58,127.0,62.0,1.19,3,23.8,7,28.2,6.0,0.6989247311827957,37.60807998376089
51,136.0,65.0,0.89,0,13.6,7,25.6,7.0,0.6513761467889908,31.663036107873573
50,132.0,66.0,1.07,3,21.6,7,18.0,6.0,0.6947368421052632,27.624314338056834
51,120.0,59.0,1.0,4,21.4,7,27.6,3.0,0.5495495495495496,20.66274475874447
56,157.0,71.0,1.29,1,25.4,3,27.3,9.5,0.8514851485148515,56.85915391848578
27,147.0,77.0,0.89,0,22.8,5,22.5,7.0,0.6481481481481481,29.92491190277586
37,152.0,83.0,0.54,3,27.0,2,24.5,6.0,0.696969696969697,20.95212408471164
18,148.0,79.0,0.63,4,31.3,2,24.5,3.0,0.5476190476190477,15.481418706729725
30,157.0,76.0,0.64,3,25.0,2,18.0,6.0,0.6982758620689655,22.041630560342618
18,144.0,70.0,1.17,4,20.3,4,22.4,3.0,0.5481481481481482,20.333830840229805
22,149.0,64.0,1.75,0,8.1,7,22.5,7.0,0.648854961832061,45.845584958280114
33,143.0,69.0,0.4,0,19.4,3,23.4,7.0,0.6548672566371682,20.036333633342913
32,149.0,60.0,1.05,3,14.8,6,21.9,6.0,0.7007874015748031,33.20795364686792
45,130.0,73.0,0.67,4,26.3,5,26.7,3.0,0.5533980582524272,17.819182626939988
48,137.0,67.0,0.91,0,24.1,4,20.8,7.0,0.6481481481481481,30.18073958130857
40,154.0,70.0,0.69,2,26.8,3,27.6,8.0,0.75,32.3394816501356
34,153.0,81.0,0.76,0,25.7,2,26.5,7.0,0.6545454545454545,29.993749389529203
51,127.0,75.0,0.72,4,25.4,3,29.4,3.0,0.5473684210526316,19.288494545176274
30,153.0,60.0,1.21,2,8.0,6,30.9,8.0,0.744,43.6683697979247
31,143.0,69.0,0.37,0,22.2,3,31.0,7.0,0.6548672566371682,21.79075450674064
28,138.0,68.0,0.94,4,21.8,3,19.3,3.0,0.546875,15.944358444926362
45,144.0,58.0,1.05,3,16.4,7,25.4,6.0,0.7049180327868853,31.823069050575523
59,138.0,60.0,0.89,3,19.6,4,21.1,6.0,0.7027027027027027,29.47697571241558
49,141.0,64.0,0.73,0,22.4,4,35.0,7.0,0.6470588235294118,34.96484816687335
52,131.0,79.0,0.92,4,18.4,4,26.5,3.0,0.5531914893617021,18.454828280872956
48,130.0,77.0,0.79,4,24.9,3,29.7,3.0,0.5463917525773195,19.577766334817888
34,132.0,69.0,0.92,4,21.2,5,25.7,3.0,0.5478260869565217,18.76535576386786
26,131.0,58.0,0.96,4,8.0,6,18.0,3.0,0.553030303030303,15.04112672331263
27,154.0,61.0,1.02,3,24.9,4,20.9,6.0,0.7045454545454546,28.515569796417047
25,163.0,68.0,0.94,2,21.7,3,21.3,8.0,0.753968253968254,35.85762802923607
38,151.0,55.0,1.26,3,8.0,5,22.4,6.0,0.7007299270072993,36.67815921162744
30,154.0,63.0,0.97,3,14.4,4,25.4,6.0,0.7,31.214454684670045
22,149.0,60.0,0.62,0,25.5,3,26.0,7.0,0.6496350364963503,27.698484809834994
23,156.0,70.0,1.03,3,20.5,3,18.0,6.0,0.6991869918699187,30.416045409642432
47,143.0,66.0,0.97,3,22.3,7,23.1,6.0,0.7,28.12640038238887
48,156.0,64.0,1.32,1,15.3,4,22.1,9.5,0.8440366972477065,50.41755431150903
34,149.0,85.0,1.1,0,31.5,2,29.5,7.0,0.6464646464646465,40.755116652863904
28,157.0,64.0,1.07,2,22.2,5,26.4,8.0,0.744,41.29896072655786
37,150.0,84.0,0.25,0,28.4,2,23.3,7.0,0.6470588235294118,16.51485889765299
26,150.0,71.0,0.97,0,28.0,3,24.9,7.0,0.6528925619834711,37.92492955535426
19,180.0,70.0,1.42,1,14.8,7,18.0,9.5,0.8527131782945736,47.33558553417605
54,149.0,66.0,0.86,1,21.3,3,26.6,9.5,0.8469387755102041,42.97999555357915
18,164.0,70.0,0.52,3,26.2,2,22.4,6.0,0.6962962962962963,22.803225596683994
21,143.0,74.0,0.78,4,28.4,2,20.8,3.0,0.5476190476190477,16.198901065723717
53,125.0,78.0,0.71,4,26.2,3,29.3,3.0,0.5529411764705883,15.01763790894612
42,138.0,74.0,0.59,3,29.9,2,25.1,6.0,0.7032967032967034,24.555602045519514
20,160.0,67.0,0.84,2,24.9,5,21.3,8.0,0.744,31.88214869219484
26,161.0,68.0,1.11,2,15.1,5,21.6,8.0,0.744,39.060930335295616
39,171.0,65.0,1.27,1,11.0,7,25.5,9.5,0.8548387096774194,51.81449618829483
40,155.0,71.0,0.89,3,26.0,2,25.2,6.0,0.7,30.422214606655118
29,145.0,62.0,1.03,0,21.9,6,24.1,7.0,0.6484375,31.858529206095177
27,156.0,83.0,0.8,0,31.9,2,19.2,7.0,0.6517857142857143,27.35302369433173
51,136.0,76.0,0.86,0,23.9,3,19.8,7.0,0.6521739130434783,30.533060108142305
27,163.0,68.0,1.26,2,14.7,5,21.0,8.0,0.7480314960629921,38.169640277204365
47,158.0,80.0,0.77,1,24.9,3,23.2,9.5,0.8478260869565217,34.97025831665232
39,130.0,71.0,0.73,4,23.1,2,23.8,3.0,0.5514018691588785,16.04438970982394
23,152.0,75.0,0.31,0,20.8,3,23.4,7.0,0.6470588235294118,17.214577799160722
19,160.0,55.0,1.2,3,17.6,7,23.5,6.0,0.7,37.14077158156185
47,155.0,80.0,0.64,2,27.4,3,31.5,8.0,0.75,32.257845816688466
19,180.0,72.0,1.04,1,24.7,3,27.4,9.5,0.8503937007874016,47.359902755171625
49,141.0,61.0,0.43,3,19.6,3,28.8,6.0,0.7017543859649122,19.13764414498456
59,132.0,76.0,0.76,0,29.4,3,25.9,7.0,0.6511627906976745,32.397674339989905
33,154.0,81.0,0.76,3,22.4,2,24.3,6.0,0.7019230769230769,28.06659275674582
29,163.0,68.0,0.87,2,32.1,2,25.6,8.0,0.753968253968254,35.889312477267254
18,185.0,69.0,0.84,1,25.3,3,24.9,9.5,0.8529411764705882,38.31376935986017
25,172.0,67.0,0.9,1,25.4,4,27.2,9.5,0.8467741935483871,41.71727347399424
30,153.0,70.0,0.92,3,16.0,4,20.1,6.0,0.7033898305084746,28.423674991690273
32,156.0,65.0,0.67,3,27.1,3,26.9,6.0,0.7,25.298351598585583
25,153.0,76.0,0.64,0,26.1,3,24.7,7.0,0.6470588235294118,26.593705601058424
27,152.0,66.0,0.93,3,28.9,5,18.0,6.0,0.6991869918699187,29.578473680657847
22,143.0,74.0,0.65,4,25.7,2,24.3,3.0,0.552,14.840427548016704
36,168.0,74.0,0.82,1,26.2,4,18.8,9.5,0.8545454545454545,33.41186241925155
55,156.0,72.0,1.0,1,16.5,4,21.9,9.5,0.8571428571428571,43.83448483401989
28,133.0,60.0,0.72,4,10.6,7,23.4,3.0,0.553030303030303,14.456001944579368
37,165.0,66.0,1.02,1,14.2,3,18.0,9.5,0.8461538461538461,42.9844417549001
37,139.0,57.0,1.12,0,16.8,7,23.8,7.0,0.6507936507936508,38.10486254807513
38,132.0,71.0,1.05,4,18.8,7,24.3,3.0,0.5446428571428571,19.475567512873784
35,158.0,56.0,1.29,2,13.3,5,27.0,8.0,0.7445255474452555,43.81702740248432
27,158.0,67.0,0.68,3,20.8,4,22.2,6.0,0.7,24.069138842700582
51,124.0,75.0,0.54,4,23.5,2,25.1,3.0,0.550561797752809,13.62049935181331
43,144.0,79.0,0.25,0,34.6,3,23.6,7.0,0.6565656565656566,15.89972066821156
47,125.0,65.0,0.93,4,21.9,7,22.3,3.0,0.5454545454545454,18.803845798313354
26,177.0,68.0,0.88,1,21.9,5,18.0,9.5,0.8515625,33.676322680455726
48,151.0,72.0,0.58,1,33.8,3,23.6,9.5,0.8494623655913979,35.395186856064775
59,147.0,62.0,0.8,1,14.6,4,27.0,9.5,0.85,43.97390564222274
21,175.0,55.0,1.09,1,15.5,6,20.3,9.5,0.851063829787234,41.54767502404693
23,149.0,73.0,1.14,0,20.2,4,23.1,7.0,0.6495726495726496,32.4093010681705
31,158.0,71.0,0.62,3,24.1,5,23.7,6.0,0.7016129032258065,24.623298067669978
21,177.0,63.0,0.93,1,17.8,4,28.4,9.5,0.8444444444444444,43.83448483401989
43,140.0,73.0,0.8,0,31.2,2,24.1,7.0,0.6504854368932039,31.406586176980127
56,135.0,74.0,0.34,0,26.9,3,25.2,7.0,0.648936170212766,17.53458471531965
34,144.0,57.0,1.43,0,20.9,5,24.0,7.0,0.6492537313432836,41.29434143164671
36,152.0,59.0,1.36,2,13.6,5,22.0,8.0,0.75,42.84194465007066
23,163.0,59.0,1.01,2,21.2,5,19.5,8.0,0.7536231884057971,33.34968175245712
46,126.0,74.0,0.85,4,28.9,4,22.9,3.0,0.5473684210526316,16.85735930611707
28,148.0,75.0,0.25,0,26.0,3,25.6,7.0,0.6517857142857143,17.3183850256692
33,161.0,63.0,0.99,2,17.3,7,24.5,8.0,0.7538461538461538,35.757118534125446
47,144.0,55.0,1.23,2,11.8,7,29.9,8.0,0.7542372881355932,46.826222462934815
42,127.0,60.0,0.98,4,15.9,5,27.8,3.0,0.5447154471544715,19.419617176784463
57,148.0,68.0,0.26,1,31.3,3,29.0,9.5,0.851063829787234,24.161039734689442
28,156.0,68.0,1.24,3,18.5,4,18.0,6.0,0.6984126984126984,29.15766358377983
24,151.0,65.0,1.07,3,15.9,6,30.3,6.0,0.7049180327868853,33.213633723318026
43,145.0,78.0,0.57,0,27.2,3,25.1,7.0,0.6504854368932039,23.3929123969662
39,129.0,66.0,0.82,4,22.2,3,25.6,3.0,0.5478260869565217,19.670256112930463
42,149.0,69.0,0.79,2,21.4,4,27.6,8.0,0.7476635514018691,36.93584466786357
36,143.0,61.0,1.15,0,17.1,4,24.1,7.0,0.6507936507936508,36.220413393892
48,162.0,75.0,0.25,1,24.4,3,19.7,9.5,0.8529411764705882,18.880613017821098
43,143.0,69.0,0.87,3,21.5,4,29.8,6.0,0.6981132075471698,32.911316216951775
59,122.0,60.0,1.03,0,10.0,4,20.9,7.0,0.6526315789473685,30.49615361854384
58,145.0,71.0,0.28,2,30.5,2,20.1,8.0,0.7474747474747475,18.079840636817814
53,151.0,68.0,1.42,1,23.2,7,23.1,9.5,0.8469387755102041,52.878046612466086
40,122.0,62.0,1.1,4,15.9,4,22.5,3.0,0.5555555555555556,18.059910268991732
30,151.0,65.0,1.38,3,16.1,7,24.0,6.0,0.6991869918699187,38.20447736260228
42,150.0,78.0,0.48,3,27.4,2,23.6,6.0,0.7058823529411765,18.079840636817814
19,162.0,72.0,0.58,3,28.5,3,29.4,6.0,0.6976744186046512,27.08607914449798
19,169.0,75.0,0.71,2,24.9,2,25.8,8.0,0.752,30.335738742141018
33,145.0,71.0,0.96,0,12.0,3,20.6,7.0,0.6491228070175439,29.64806471176397
26,163.0,77.0,1.09,2,30.1,3,21.1,8.0,0.7478260869565218,34.61693597230658
45,140.0,73.0,0.33,3,26.1,2,22.4,6.0,0.6979166666666666,16.718974330876144
30,143.0,67.0,0.57,0,26.7,3,22.5,7.0,0.6495726495726496,24.510375327407186
52,144.0,66.0,1.11,2,26.9,5,21.9,8.0,0.75,42.24929377967517
58,140.0,76.0,0.74,3,24.9,4,19.6,6.0,0.6956521739130435,21.731835158706126
30,153.0,70.0,1.23,3,22.8,3,25.2,6.0,0.6974789915966386,38.45738498716889
48,131.0,73.0,0.64,4,27.2,2,22.2,3.0,0.5471698113207547,14.346253393362042
38,154.0,55.0,1.67,2,14.8,5,20.2,8.0,0.75,44.52311253559891
49,128.0,76.0,0.95,4,19.2,3,25.9,3.0,0.5531914893617021,20.458851261807673
51,138.0,74.0,0.32,0,21.6,3,27.4,7.0,0.6530612244897959,18.976176963403034
25,145.0,80.0,0.25,4,24.5,2,23.0,3.0,0.5555555555555556,8.844353369380768
58,135.0,78.0,0.57,3,21.4,2,31.1,6.0,0.7037037037037037,25.364210202379315
19,174.0,79.0,0.53,1,21.8,2,32.9,9.5,0.8558558558558559,36.48116422355227
55,135.0,78.0,0.98,0,21.8,4,26.0,7.0,0.6477272727272727,36.13135192987524
49,146.0,61.0,1.14,2,12.6,6,22.1,8.0,0.7456140350877193,42.86423965699184
57,122.0,74.0,0.58,4,22.4,2,25.1,3.0,0.5581395348837209,14.552945357246848
45,157.0,73.0,0.95,2,19.9,5,19.1,8.0,0.75,28.272099365587454
54,155.0,64.0,0.99,1,18.8,6,20.5,9.5,0.8504672897196262,40.51587938641278
58,124.0,66.0,0.66,0,21.4,4,18.0,7.0,0.651685393258427,22.78709341572747
18,165.0,80.0,0.62,3,29.4,2,21.5,6.0,0.7024793388429752,22.835458522040614
58,122.0,78.0,1.09,4,15.3,4,19.1,3.0,0.55,18.069877926883365
27,130.0,55.0,1.58,4,14.9,5,26.5,3.0,0.5514705882352942,25.16615541441225
21,156.0,69.0,0.63,0,24.0,3,21.0,7.0,0.6541353383458647,25.45177589883758
52,152.0,66.0,0.72,1,19.5,4,25.1,9.5,0.8514851485148515,35.82062929143301
27,148.0,69.0,1.14,0,21.4,6,27.0,7.0,0.6528925619834711,40.773823771086924
28,139.0,74.0,0.99,4,29.6,3,28.7,3.0,0.5508474576271186,23.13961017995307
31,157.0,73.0,0.73,3,21.1,5,22.6,6.0,0.7,24.442390209661454
55,126.0,74.0,0.77,4,21.1,4,25.2,3.0,0.5473684210526316,15.944358444926362
29,175.0,64.0,1.16,1,27.0,4,25.4,9.5,0.8538461538461538,51.16389752454197
34,159.0,59.0,1.14,2,17.3,4,29.1,8.0,0.746268656716418,41.93176527297759
33,159.0,76.0,0.51,2,15.6,5,27.1,8.0,0.7477477477477478,27.685013053727978
52,133.0,71.0,0.7,0,24.0,5,29.2,7.0,0.6526315789473685,32.60057802985377
19,147.0,81.0,0.61,4,21.9,3,18.0,3.0,0.5546218487394958,12.993331851193053
28,168.0,57.0,1.18,1,8.1,7,21.3,9.5,0.8473282442748091,51.48644688142971
58,145.0,70.0,0.41,1,31.8,3,28.1,9.5,0.8522727272727273,30.79634125935391
20,170.0,69.0,0.97,2,25.1,2,26.3,8.0,0.7481481481481481,38.029988758429596
46,153.0,79.0,0.64,2,18.7,3,23.5,8.0,0.7474747474747475,29.956220051814647
35,135.0,66.0,0.95,0,11.3,7,22.1,7.0,0.6509433962264151,30.582203731485066
37,146.0,68.0,0.86,0,25.5,7,27.2,7.0,0.65,32.35112807463534
31,169.0,68.0,0.67,1,31.0,4,18.0,9.5,0.8487394957983193,31.09984894225349
51,130.0,63.0,0.88,0,21.4,6,27.2,7.0,0.6504854368932039,31.11193138432127
48,138.0,63.0,1.16,3,20.8,7,24.4,6.0,0.7009345794392523,35.25050335230385
57,113.0,60.0,0.69,4,23.5,4,22.0,3.0,0.5463917525773195,13.362291495737217
59,133.0,68.0,0.81,3,27.0,4,26.0,6.0,0.7065217391304348,28.403947112176077
35,148.0,61.0,1.37,0,13.6,7,22.5,7.0,0.6492537313432836,37.45123572209114
47,140.0,81.0,0.39,3,26.7,2,24.1,6.0,0.7023809523809523,16.30846798615329
42,142.0,70.0,0.88,0,19.2,4,23.8,7.0,0.6486486486486487,32.275355578024275
36,158.0,66.0,0.78,2,23.8,5,27.0,8.0,0.7479674796747967,31.1058907144937
25,138.0,65.0,0.74,4,19.0,5,24.6,3.0,0.5488721804511278,17.14157778240864
45,135.0,76.0,0.79,4,28.6,2,18.0,3.0,0.5514018691588785,13.046594299043221
25,180.0,68.0,0.43,1,26.1,3,18.4,9.5,0.8484848484848485,24.199236630100504
48,136.0,62.0,1.12,0,26.6,4,19.7,7.0,0.6548672566371682,32.80804504708645
20,156.0,64.0,0.76,0,18.8,2,25.8,7.0,0.6524822695035462,33.972211497209905
20,168.0,58.0,1.16,2,15.9,7,26.2,8.0,0.7482993197278912,43.67274898667695
39,154.0,77.0,0.71,2,28.8,2,30.7,8.0,0.7549019607843137,32.0
34,146.0,66.0,0.88,0,26.8,5,19.9,7.0,0.6504065040650406,29.74901573277509
53,141.0,69.0,0.85,2,21.8,4,29.2,8.0,0.7422680412371134,38.264127955290434
34,131.0,72.0,0.79,4,18.7,4,18.0,3.0,0.5514018691588785,14.358484037342826
31,147.0,85.0,0.64,4,23.3,3,24.1,3.0,0.5486725663716814,15.481418706729725
26,150.0,75.0,0.51,0,28.4,2,25.0,7.0,0.646551724137931,20.144976857066254
47,163.0,74.0,0.52,1,24.6,5,25.0,9.5,0.8557692307692307,32.525353003264144
38,133.0,69.0,0.82,4,19.2,3,22.8,3.0,0.5517241379310345,16.20988742414406
29,135.0,72.0,0.87,4,25.4,4,24.5,3.0,0.5478260869565217,19.32604042010612
54,132.0,75.0,0.87,0,28.5,3,19.1,7.0,0.6551724137931034,28.55486867914833
49,128.0,73.0,0.5,4,26.8,3,27.5,3.0,0.55,12.436065946094873
28,138.0,69.0,0.69,4,26.4,3,25.0,3.0,0.552,17.308029417835478
37,146.0,81.0,0.29,0,27.3,3,25.4,7.0,0.65,17.98999749874922
52,122.0,76.0,0.35,4,27.0,2,22.9,3.0,0.5476190476190477,9.063453348751466
28,150.0,64.0,0.46,0,21.9,4,22.7,7.0,0.6515151515151515,21.263705637752558
25,164.0,68.0,0.5,1,27.9,4,26.1,9.5,0.8571428571428571,34.76411293639491
21,168.0,71.0,0.48,2,26.4,2,30.4,8.0,0.7461538461538462,27.08607914449798
44,146.0,80.0,0.74,0,30.7,3,18.4,7.0,0.6470588235294118,26.572714256787016
57,112.0,61.0,1.07,4,12.4,7,18.2,3.0,0.5483870967741935,15.320508075688771
55,135.0,64.0,1.5,3,12.4,5,25.1,6.0,0.696078431372549,38.10984916451319
47,148.0,80.0,0.7,2,24.5,3,22.7,8.0,0.7472527472527473,28.886890422961006
44,161.0,71.0,0.41,1,19.1,4,24.5,9.5,0.8490566037735849,30.710854467592245
38,157.0,68.0,1.03,2,22.9,7,23.9,8.0,0.7478991596638656,37.59292866156783
37,135.0,57.0,1.53,0,20.1,7,26.5,7.0,0.6554621848739496,40.656769685479
21,144.0,79.0,0.36,4,29.3,3,22.9,3.0,0.5462184873949579,10.66491215919005
28,132.0,59.0,1.07,4,16.7,6,19.2,3.0,0.553030303030303,18.36663938896155
30,163.0,68.0,0.72,1,18.1,4,20.8,9.5,0.8482142857142857,36.41874542459709
26,166.0,73.0,0.56,2,25.6,3,23.4,8.0,0.75,27.284808348357
21,185.0,70.0,1.2,1,22.1,6,19.0,9.5,0.8518518518518519,44.307666751845744
29,154.0,79.0,0.81,0,18.0,3,23.9,7.0,0.6521739130434783,28.331501776206206
26,164.0,73.0,0.61,2,22.3,2,24.2,8.0,0.7459016393442623,32.69870314579494
30,140.0,75.0,0.54,4,36.7,3,22.6,3.0,0.5462184873949579,14.037456157383568
43,156.0,55.0,1.48,1,14.4,7,24.8,9.5,0.8487394957983193,59.56297588648554
55,135.0,60.0,1.14,2,15.3,7,18.0,8.0,0.7425742574257426,36.84327483619269
59,139.0,81.0,0.6,3,22.7,2,20.2,6.0,0.6987951807228916,22.690078979217546
30,144.0,56.0,0.91,0,14.0,7,19.4,7.0,0.6518518518518519,25.942798714516773
56,143.0,75.0,0.41,2,29.2,3,27.5,8.0,0.7472527472527473,26.628656971642943
45,137.0,74.0,0.98,0,19.6,3,33.2,7.0,0.6494845360824743,39.167948697985906
36,124.0,60.0,1.4,4,19.4,7,20.5,3.0,0.5517241379310345,22.88372962399327
41,144.0,74.0,0.63,3,29.5,3,23.1,6.0,0.7,25.509998182479034
36,165.0,79.0,0.7,1,32.4,3,21.2,9.5,0.8514851485148515,36.04208196195367
30,126.0,61.0,1.21,4,22.6,7,24.9,3.0,0.5462184873949579,19.24146887576281
30,173.0,61.0,0.93,1,20.9,4,21.6,9.5,0.8549618320610687,40.64739147943283
45,131.0,61.0,0.75,0,25.0,5,25.1,7.0,0.6481481481481481,28.039973368829745
19,137.0,67.0,0.82,4,18.0,5,26.7,3.0,0.5511811023622047,18.503658210182884
27,146.0,61.0,1.34,0,8.1,6,19.1,7.0,0.648854961832061,33.33836442168766
39,138.0,67.0,0.74,0,25.2,4,25.1,7.0,0.6513761467889908,28.403947112176077
30,154.0,71.0,0.61,2,30.8,2,18.0,8.0,0.7477477477477478,25.971413979275347
26,157.0,70.0,0.89,2,19.4,4,23.0,8.0,0.7435897435897436,34.08877941964787
50,124.0,65.0,1.1,4,19.0,7,22.7,3.0,0.5462962962962963,19.651789764358977
31,170.0,69.0,0.37,1,21.1,3,23.1,9.5,0.8559322033898306,23.471552759892752
37,159.0,65.0,0.72,1,33.1,2,22.8,9.5,0.8545454545454545,34.823905279043935
